Policy ID,Policyholder ID,Policy Type,Coverage Amount,Deductible,Premium Amount,Policy Start Date,Policy End Date,Name,Address,City,State,Zip,Age,Income,Credit Score,Property Type,Property Value,Square Footage,Year Built,Latitude,Longitude,Claim ID,Claim Date,Claim Type,Claim Amount,Claim Status,Number of Bedrooms,Number of Bathrooms,Roof Type,Construction Type,Proximity to Flood Zone,Proximity to Fire Station
POL1811,PH1811,Renters,50000,2044,454,2023-01-05,2025-12-09,Richard Vazquez,"Unit 6598 Box 8437
DPO AA 71769",North Christopherville,MS,97563,70,133523,673,Single Family,60000.0,1819,1982,20.8865915,32.713480,CLA1811,2025-09-07,Fire,17101,Closed,1,2,Wood,Steel,Near,Near
POL1812,PH1812,Condo,427197,1837,2319,2023-06-15,2025-04-15,Samantha Williams,"356 Michael Center
East Stephanieborough, HI 75423",North Samantha,VT,14134,59,80790,677,Condo,512636.39999999997,1912,1917,-19.893024,-144.701274,CLA1812,2025-01-20,Theft,10358,Closed,1,2,Metal,Wood,Not Near,Not Near
POL1813,PH1813,Condo,302966,1056,1620,2023-03-13,2029-04-19,Susan Garcia,"3812 Burke Parkway Apt. 747
Pamelaberg, OK 18467",New Evelyn,OR,33970,44,42947,701,Single Family,363559.2,2381,1961,79.6830525,11.675270,CLA1813,2026-06-15,Theft,11560,Closed,3,2,Asphalt,Wood,Not Near,Near
POL1814,PH1814,Home,315210,2150,1791,2020-01-25,2022-08-19,Lisa Miles,"55966 John Motorway
Terryview, ID 25288",Houstonview,AR,84342,38,77266,631,Condo,378252.0,1509,1956,85.1655535,175.078102,CLA1814,2022-01-15,Other,10340,Closed,5,1,Asphalt,Steel,Near,Near
POL1815,PH1815,Home,360277,1555,1956,2022-11-27,2029-04-11,Matthew Coleman,"37870 Matthews Ramp Apt. 217
Taraburgh, NV 49516",Martinberg,VT,08219,65,66625,632,Condo,432332.39999999997,2331,1979,63.114438,27.737689,CLA1815,2024-10-13,Theft,500,Closed,5,3,Tile,Brick,Near,Near
POL1816,PH1816,Home,239379,1727,1369,2020-11-19,2022-11-14,Christopher Young,"7041 Short Junctions
Michaelhaven, MD 77312",South Christopher,OR,79786,52,101819,673,Condo,287254.8,2022,1904,42.9458335,65.805390,CLA1816,2021-07-24,Theft,15014,Closed,5,3,Asphalt,Steel,Not Near,Not Near
POL1817,PH1817,Condo,283896,1563,1575,2020-01-22,2024-08-15,Leslie Hernandez,"5634 Daniel Lodge
Emilyshire, WV 72281",Jenniferside,TN,53103,65,77919,744,Multi-Family,340675.2,1775,1910,4.1844275,131.961979,CLA1817,2020-11-05,Theft,6028,Open,4,3,Asphalt,Concrete,Near,Near
POL1818,PH1818,Renters,332609,1434,1806,2023-01-02,2025-09-23,Bryan Lamb,"77639 Andrew Prairie
Stevensville, IL 24772",Jamesport,WA,40745,28,92054,629,Condo,399130.8,1910,1940,26.1026735,-146.652010,CLA1818,2023-12-31,Theft,11966,Closed,3,3,Tile,Concrete,Not Near,Not Near
POL1819,PH1819,Renters,308696,1519,1695,2021-01-08,2026-04-04,Dominique Campbell,"PSC 2512, Box 9694
APO AP 78552",Kennethborough,TN,69614,74,84320,653,Single Family,370435.2,1858,1970,-45.9677045,116.423424,CLA1819,2025-09-26,Theft,13415,Open,2,1,Metal,Wood,Not Near,Not Near
POL1820,PH1820,Condo,327108,886,1724,2021-10-17,2029-06-07,Timothy Jones,"742 Donna Mountains Suite 923
West Jonathanton, OR 70626",Michaelview,AK,52199,44,90941,823,Single Family,392529.6,1000,1903,-81.759236,48.243256,CLA1820,2026-10-16,Theft,2552,Closed,4,1,Metal,Concrete,Near,Not Near
POL1821,PH1821,Condo,230153,1913,1342,2022-08-15,2023-03-07,Robert Hernandez,"29066 Glenn Springs Suite 262
Davisville, AR 22690",South Brianside,NJ,70633,65,47944,698,Condo,276183.6,1070,2011,8.258631,-116.374709,CLA1821,2022-09-27,Theft,7198,Closed,5,1,Asphalt,Brick,Not Near,Not Near
POL1822,PH1822,Home,141272,1945,900,2020-04-22,2020-07-15,Michael Briggs,"780 Campbell Manors Apt. 881
Brownmouth, TN 74733",Joneston,MS,58019,39,83226,723,Multi-Family,169526.4,1798,1968,-89.4792065,-154.327946,CLA1822,2020-07-05,Theft,10624,Closed,3,2,Metal,Concrete,Not Near,Near
POL1823,PH1823,Home,304632,1003,1623,2021-07-28,2025-08-11,Madison Cardenas,"Unit 0163 Box 8963
DPO AA 68747",Suzannehaven,WA,70677,32,50150,738,Single Family,365558.39999999997,2253,2018,52.6450175,84.953721,CLA1823,2025-02-06,Theft,13361,Closed,1,3,Asphalt,Concrete,Not Near,Near
POL1824,PH1824,Condo,198490,1353,1127,2023-08-24,2027-04-10,Toni Petty,"9796 Sarah Haven
Lake Elizabethview, IN 69454",South Alexandria,NJ,66480,46,78855,639,Condo,238188.0,1305,2008,16.588020,154.008705,CLA1824,2025-02-23,Fire,10523,Closed,3,1,Metal,Brick,Near,Near
POL1825,PH1825,Home,321935,1964,1806,2019-11-06,2025-11-15,Dustin White,"80063 Sara Place
Bruceville, DE 12689",South Tiffanyport,IA,65826,69,122565,653,Single Family,386322.0,1308,1916,88.246736,-103.448765,CLA1825,2022-12-19,Weather,8360,Closed,3,2,Metal,Concrete,Near,Not Near
POL1826,PH1826,Home,257484,1893,1476,2020-02-05,2022-12-16,John Wells,"0133 Karen Place
Stewartville, AZ 14898",Matthewfort,WA,17006,49,109674,713,Condo,308980.8,2239,1973,-74.350822,81.485377,CLA1826,2022-07-13,Weather,21955,Open,3,3,Asphalt,Steel,Near,Not Near
POL1827,PH1827,Renters,297036,1587,1643,2020-03-05,2024-03-15,Billy Scott,"PSC 0249, Box 0564
APO AE 44386",Jacquelineside,HI,80719,39,46436,600,Single Family,356443.2,2081,2017,-38.1202735,12.151081,CLA1827,2020-05-27,Theft,7360,Closed,5,3,Metal,Wood,Near,Not Near
POL1828,PH1828,Renters,316090,500,1630,2023-06-29,2028-12-10,Cody Crawford,"71139 Christopher Loop Apt. 416
West Robert, MI 84385",South Sonya,IL,93300,44,67202,697,Single Family,379308.0,1357,2011,-5.546480,121.487115,CLA1828,2028-11-21,Other,10989,Open,4,3,Metal,Concrete,Near,Not Near
POL1829,PH1829,Home,266410,500,1382,2023-02-21,2025-05-15,Shawn Hernandez,"56755 Kennedy Drive Apt. 387
North Crystal, NE 08129",Traceymouth,CA,09416,35,66804,664,Multi-Family,319692.0,1939,1917,58.958473,95.607516,CLA1829,2024-02-23,Weather,3953,Open,4,2,Tile,Steel,Not Near,Not Near
POL1830,PH1830,Renters,296367,2471,1728,2020-08-11,2026-11-03,Jonathan Morris,"4623 Patrick Points Suite 633
East Jessicaside, HI 86526",West Ericville,NM,33183,33,111837,681,Condo,355640.39999999997,2446,1992,-67.1116795,117.613718,CLA1830,2022-04-17,Theft,2351,Closed,2,3,Metal,Steel,Near,Near
POL1831,PH1831,Renters,393554,1035,2071,2020-12-16,2023-10-13,Chelsea Myers,"6944 Mills Springs Apt. 818
Michaelmouth, MT 15672",South Brenda,NM,51154,70,51236,689,Condo,472264.8,1640,2013,41.5818585,47.501189,CLA1831,2021-05-31,Theft,10637,Closed,1,1,Asphalt,Brick,Not Near,Near
POL1832,PH1832,Renters,331700,1631,1821,2023-09-07,2026-12-18,Erica Caldwell,"3947 Jennifer Forges
Port Matthew, DE 93720",Port Brian,CA,92726,30,96758,805,Condo,398040.0,2147,1966,0.280233,68.241174,CLA1832,2024-04-18,Theft,12388,Open,3,1,Wood,Concrete,Not Near,Not Near
POL1833,PH1833,Home,322917,1124,1726,2023-02-01,2024-07-19,Christopher Le,"4682 Jordan Expressway
Lake Apriltown, CO 84126",Lake Matthew,MI,00671,60,73524,659,Condo,387500.39999999997,2425,1986,26.182089,84.305654,CLA1833,2023-02-10,Fire,1915,Open,1,2,Tile,Wood,Near,Near
POL1834,PH1834,Renters,699704,1806,3679,2022-01-25,2023-09-15,Stephen Young,"USNV Harris
FPO AP 03676",North Rebeccaland,MD,24793,65,111029,615,Condo,839644.7999999999,2002,1944,-37.0860525,-113.804951,CLA1834,2023-05-25,Weather,9314,Open,5,1,Tile,Wood,Near,Not Near
POL1835,PH1835,Renters,218021,1036,1193,2023-02-09,2024-06-09,Geoffrey Edwards,"Unit 1900 Box 7437
DPO AE 03652",Lake Aliciahaven,AZ,06670,57,35040,644,Single Family,261625.19999999998,1703,2004,19.6976065,-111.650587,CLA1835,2024-05-05,Other,9903,Closed,2,2,Metal,Brick,Near,Near
POL1836,PH1836,Renters,296385,2110,1692,2020-03-15,2024-11-10,John Smith,"2048 Mcintosh Ports Apt. 671
West Gabrielleshire, OK 86868",South Sandramouth,WI,01349,37,77191,721,Multi-Family,355662.0,1839,2015,-36.9085205,119.205223,CLA1836,2024-10-07,Other,10738,Closed,3,2,Tile,Steel,Not Near,Not Near
POL1837,PH1837,Renters,282082,1653,1575,2020-06-20,2021-04-30,Natalie Davis,"1256 Daniel Square
South Leslie, SC 70497",Racheltown,IL,47585,52,64399,763,Condo,338498.39999999997,2393,1970,33.3651675,30.414493,CLA1837,2020-10-04,Weather,17055,Open,1,1,Metal,Steel,Not Near,Not Near
POL1838,PH1838,Home,157503,1924,979,2021-05-12,2024-01-03,Mike Peterson,"863 Foster Turnpike
New Shirleyshire, NE 91360",West Anthony,HI,77717,64,61341,718,Multi-Family,189003.6,2323,1967,23.5529745,151.548179,CLA1838,2022-01-28,Other,14259,Closed,4,3,Asphalt,Brick,Not Near,Not Near
POL1839,PH1839,Renters,270775,1472,1501,2020-02-28,2023-11-09,Julie Lopez,"2885 Sloan Mission Suite 689
Port Ralph, NJ 75241",Lake Isaacbury,SD,60188,36,30000,727,Single Family,324930.0,1107,1935,-80.7198315,-24.303363,CLA1839,2023-04-30,Theft,12799,Open,4,2,Tile,Brick,Near,Near
POL1840,PH1840,Home,386370,2390,2170,2019-10-30,2027-12-27,Annette Rivers,"5794 Jacqueline Drives Apt. 418
Acostamouth, FL 93847",Lake David,WA,62573,51,77282,658,Single Family,463644.0,1687,1975,73.685656,-134.968111,CLA1840,2020-05-04,Other,9657,Open,4,1,Wood,Concrete,Near,Not Near
POL1841,PH1841,Condo,504534,1449,2667,2022-07-15,2024-08-31,Tammy Thompson,"22847 Cain Brook
Stevenfurt, OH 37929",Wilsonbury,FL,88441,67,54184,719,Single Family,605440.7999999999,2439,1963,-39.7039855,-71.931037,CLA1841,2024-02-29,Weather,500,Closed,3,2,Asphalt,Wood,Not Near,Near
POL1842,PH1842,Home,374644,1537,2026,2020-10-02,2020-11-05,Heather Park,"USNS Gonzalez
FPO AP 88592",Port Jessicaborough,WY,84951,34,73631,632,Single Family,449572.8,2172,1958,13.6265845,-29.157381,CLA1842,2020-10-18,Theft,500,Open,4,1,Asphalt,Wood,Not Near,Not Near
POL1843,PH1843,Renters,151933,1410,900,2021-06-05,2024-01-14,Michael Farrell,"2555 Nancy Mountains Suite 349
Ortegachester, KS 27514",North David,NY,53780,48,53238,738,Multi-Family,182319.6,1393,1949,-15.2509005,-20.951568,CLA1843,2021-11-03,Theft,13906,Open,1,3,Wood,Wood,Near,Near
POL1844,PH1844,Home,456297,1646,2446,2022-04-08,2028-11-19,Gary Goodwin,"USNS Crawford
FPO AA 15729",Marksside,NE,53949,51,72185,715,Condo,547556.4,2002,1981,37.508242,29.598893,CLA1844,2025-10-11,Fire,10701,Open,5,2,Wood,Brick,Not Near,Near
POL1845,PH1845,Renters,202695,1865,1199,2022-01-06,2028-04-11,Charles Sanders,"3383 Hunter Court Suite 772
Markstad, VT 88257",Davidside,IN,25075,61,82616,734,Condo,243234.0,2264,1919,-31.0368225,169.870535,CLA1845,2022-11-18,Other,15538,Open,4,2,Metal,Steel,Not Near,Not Near
POL1846,PH1846,Condo,214970,1366,1211,2022-03-11,2024-06-16,Laurie Davis,"6439 Chad Station Apt. 333
East Erin, MT 96562",Browntown,WI,14169,73,69087,702,Multi-Family,257964.0,1366,1910,72.8337665,-80.599212,CLA1846,2022-10-26,Fire,7366,Open,1,1,Wood,Brick,Not Near,Not Near
POL1847,PH1847,Renters,421682,1934,2301,2021-02-10,2021-03-20,Nicholas Turner,"526 Richard Greens Apt. 843
Aaronside, RI 94344",Wheelerside,DC,30695,49,99284,730,Multi-Family,506018.39999999997,1760,2020,83.896721,153.268985,CLA1847,2021-02-27,Theft,18720,Closed,3,1,Asphalt,Steel,Not Near,Near
POL1848,PH1848,Condo,249417,1389,1385,2023-06-25,2024-07-21,Tiffany Keller,"7543 Carla Overpass Suite 846
Lake Cynthia, CA 88629",Rayshire,NJ,08597,27,78310,640,Condo,299300.39999999997,2099,1959,8.022574,-153.607081,CLA1848,2024-04-18,Theft,15827,Closed,5,1,Metal,Concrete,Near,Not Near
POL1849,PH1849,Condo,298982,1753,1670,2022-11-29,2029-07-24,Theresa Ellis,"967 Brady Skyway
North Randyborough, KS 99705",Rebeccastad,CA,51984,70,86436,669,Multi-Family,358778.39999999997,2265,1997,-36.774013,38.515969,CLA1849,2024-03-16,Theft,6728,Open,2,3,Wood,Steel,Not Near,Near
POL1850,PH1850,Condo,275250,2433,1619,2020-11-27,2022-10-27,Matthew Bailey,"PSC 1668, Box 4683
APO AP 50654",East Crystal,MO,50890,61,31194,704,Multi-Family,330300.0,1877,1995,28.502116,-16.622124,CLA1850,2022-02-15,Weather,2338,Open,1,1,Wood,Steel,Not Near,Near
POL1851,PH1851,Renters,57004,2016,486,2021-11-14,2022-05-11,Brian Burns,"656 Alexander Summit Apt. 018
Andrewville, CO 54883",Burnsberg,IL,27060,47,72968,687,Condo,68404.8,2904,1976,-45.958498,-7.090195,CLA1851,2022-01-01,Other,5364,Closed,4,1,Asphalt,Steel,Near,Not Near
POL1852,PH1852,Home,276641,1275,1510,2019-11-24,2029-02-15,William Johnson,"548 Chandler Square Apt. 536
Hansenfort, VA 28215",North Kevinfurt,UT,71784,68,74617,658,Condo,331969.2,2295,1932,54.8652785,-70.298795,CLA1852,2025-08-25,Fire,4829,Open,4,2,Metal,Brick,Near,Near
POL1853,PH1853,Home,99896,1733,672,2021-02-08,2025-09-08,Tonya Wood,"59571 Hayes Path Suite 313
Mendezstad, MO 86869",Port Rosefurt,WI,10507,50,30000,735,Condo,119875.2,2330,1957,31.571959,-79.704425,CLA1853,2021-03-26,Theft,11667,Open,3,3,Metal,Wood,Not Near,Not Near
POL1854,PH1854,Condo,274118,1270,1497,2022-11-01,2026-11-16,Michael Cross,"66032 Turner Highway
Burgessmouth, NV 67073",Denisefurt,ND,59387,50,140176,710,Condo,328941.6,2522,1907,-42.816768,103.782745,CLA1854,2023-10-13,Theft,9741,Open,2,1,Tile,Steel,Not Near,Near
POL1855,PH1855,Renters,307638,1268,1664,2021-02-09,2028-03-06,Leah Sanchez,"1299 Wallace Glens Apt. 541
Douglasland, IN 97119",Pricemouth,NY,22616,43,63497,654,Condo,369165.6,1973,2007,-59.168098,43.343253,CLA1855,2021-12-21,Weather,6567,Open,2,1,Metal,Steel,Near,Near
POL1856,PH1856,Renters,413361,2029,2269,2023-06-25,2028-04-18,Bradley Jackson,"Unit 1829 Box 3983
DPO AP 75763",New Georgeview,IN,54358,51,111897,728,Multi-Family,496033.19999999995,2532,1961,36.7284495,124.783373,CLA1856,2028-01-05,Other,14870,Closed,3,3,Wood,Brick,Near,Near
POL1857,PH1857,Condo,374391,1886,2060,2023-01-07,2023-05-27,Jason Montgomery,"905 Christina Junction Suite 406
New Jason, OK 54952",Port Jenniferfort,CO,96547,71,118207,680,Single Family,449269.2,1200,2006,60.9496605,23.436923,CLA1857,2023-05-12,Other,5250,Closed,4,1,Wood,Concrete,Near,Not Near
POL1858,PH1858,Condo,375970,1045,1984,2020-12-01,2021-01-18,John Davis,"144 Banks Mount
Smithtown, NM 42020",Haysshire,TX,12712,47,72717,667,Condo,451164.0,2673,1942,68.1979515,144.073616,CLA1858,2020-12-29,Weather,11590,Open,5,1,Tile,Concrete,Not Near,Near
POL1859,PH1859,Condo,89033,999,545,2023-07-28,2027-12-17,Richard Reese,"Unit 7965 Box 3226
DPO AP 88050",Lake Juanfurt,DE,95034,66,54639,683,Condo,106839.59999999999,1181,1951,-28.805655,137.408892,CLA1859,2027-03-02,Other,500,Open,2,1,Metal,Concrete,Near,Not Near
POL1860,PH1860,Condo,183391,2035,1120,2022-04-17,2024-05-20,Lisa Montgomery,"59775 Jessica Locks Apt. 520
Rogerview, FL 62397",Garciaview,ME,14741,38,83091,799,Multi-Family,220069.19999999998,1951,1943,-22.0244995,-78.592084,CLA1860,2024-04-03,Weather,5059,Closed,3,1,Wood,Concrete,Not Near,Not Near
POL1861,PH1861,Renters,459564,2254,2523,2023-01-01,2028-04-21,Nancy Ellis,"36733 Wheeler Spur
North Gregory, DC 13623",Lake Matthew,LA,23985,58,100477,612,Multi-Family,551476.7999999999,2329,1976,63.9718245,86.304502,CLA1861,2024-12-31,Fire,3629,Open,5,3,Tile,Concrete,Near,Near
POL1862,PH1862,Home,319172,1194,1715,2020-07-31,2028-01-09,Warren Chambers,"9572 James Fords
South David, SC 36333",Port Theresa,SC,69216,61,107118,797,Single Family,383006.39999999997,1182,1973,-11.942985,122.754172,CLA1862,2021-06-08,Theft,4884,Open,3,3,Asphalt,Concrete,Not Near,Near
POL1863,PH1863,Renters,157815,1628,951,2022-06-13,2027-07-29,Christopher Clark,"66835 Allison Hills Apt. 091
Whiteview, ID 48346",Lake Kelly,CA,30775,66,119318,759,Condo,189378.0,1824,1944,-43.874338,59.711072,CLA1863,2027-03-08,Weather,3901,Open,5,3,Metal,Steel,Not Near,Not Near
POL1864,PH1864,Home,279603,2277,1625,2023-01-02,2026-01-04,Timothy Mosley,"3430 Louis Locks Apt. 287
Erikastad, AL 43610",East Teresa,WV,47917,66,130163,714,Single Family,335523.6,1557,1936,47.6647385,164.828419,CLA1864,2024-12-09,Theft,20425,Closed,5,1,Metal,Wood,Near,Not Near
POL1865,PH1865,Condo,244208,1364,1357,2022-09-06,2023-03-13,Adriana Martinez,"6497 Williams Forges
New Aaronstad, NH 71602",Rodriguezland,MT,79818,39,84389,678,Single Family,293049.6,2361,2016,-33.902220,-47.840018,CLA1865,2022-11-23,Fire,8131,Open,1,1,Asphalt,Brick,Not Near,Not Near
POL1866,PH1866,Home,313719,1453,1713,2021-01-08,2024-06-14,Amy Hernandez,"1032 Watkins Points
Marioside, KY 79294",Timothymouth,FL,64418,60,58343,737,Multi-Family,376462.8,1585,2010,49.459679,161.251859,CLA1866,2021-07-30,Other,12072,Open,3,3,Wood,Steel,Not Near,Near
POL1867,PH1867,Condo,308255,1197,1660,2020-09-09,2024-12-09,Andrew Pollard,"899 Robert Green
New Patrick, NJ 67362",North Dylanburgh,WA,46795,64,30000,735,Single Family,369906.0,2642,1910,25.791872,83.770644,CLA1867,2022-09-26,Fire,12206,Closed,2,2,Metal,Wood,Near,Near
POL1868,PH1868,Renters,221313,877,1194,2022-04-26,2024-08-06,Lisa Williams PhD,"784 Parker Cliffs
Lake Christyfort, LA 63768",Port Kelli,NV,68044,67,81574,738,Multi-Family,265575.6,2289,2017,67.0559745,98.202574,CLA1868,2024-01-08,Other,16092,Closed,5,1,Asphalt,Wood,Near,Not Near
POL1869,PH1869,Renters,315829,1358,1714,2023-04-05,2024-11-06,Carolyn Rivera,"784 Shaw Course
Hardyview, WY 44387",Lake William,NV,61470,69,46702,714,Multi-Family,378994.8,2186,2018,-6.3326505,-155.717212,CLA1869,2023-09-05,Other,7910,Closed,3,2,Metal,Concrete,Not Near,Not Near
POL1870,PH1870,Home,260315,1575,1459,2022-11-17,2023-03-28,Mary Rangel,"61820 Mia Corners Apt. 150
Shawnville, PA 46953",Davidhaven,WI,37132,70,100386,645,Condo,312378.0,1812,1973,-0.034972,-99.354317,CLA1870,2023-02-10,Weather,17992,Open,2,3,Asphalt,Steel,Not Near,Near
POL1871,PH1871,Home,154713,1341,907,2023-06-17,2027-08-01,Harold Goodwin,"782 Franklin Shore
South Andrew, SD 63646",Ashleyburgh,NV,90798,43,95590,657,Condo,185655.6,2035,2003,-24.9473485,-145.760905,CLA1871,2026-02-17,Other,10816,Open,2,2,Metal,Steel,Not Near,Near
POL1872,PH1872,Renters,248317,773,1318,2020-05-28,2023-05-30,Jeffrey Camacho,"765 Johnson Shoal Suite 727
New Holly, PA 59819",Wendyland,IA,04339,38,43205,718,Condo,297980.39999999997,2764,1976,1.807476,-81.270654,CLA1872,2020-06-02,Other,8061,Closed,2,3,Asphalt,Steel,Not Near,Not Near
POL1873,PH1873,Home,326343,1063,1738,2019-09-18,2024-01-10,Paul Keller,"82782 Wright Islands
Port Garyburgh, OH 90577",Anthonymouth,GA,17471,61,103495,767,Single Family,391611.6,2163,1962,-48.006923,-172.487890,CLA1873,2019-12-27,Fire,15706,Closed,5,2,Asphalt,Steel,Not Near,Near
POL1874,PH1874,Condo,216116,1332,1213,2020-12-29,2024-06-07,Daniel Adams,"831 Robert Mills
Nancyberg, IA 81725",Andrehaven,OK,57472,51,98407,611,Condo,259339.19999999998,1803,1900,-51.076830,161.693491,CLA1874,2023-05-31,Weather,15849,Closed,2,2,Metal,Concrete,Not Near,Not Near
POL1875,PH1875,Renters,401587,1493,2157,2021-08-22,2029-03-15,Monique Torres,"4899 Ramos Road
Davismouth, AZ 08802",Lake Angela,NM,12953,64,122299,801,Multi-Family,481904.39999999997,2127,1936,3.623600,-63.023698,CLA1875,2023-11-23,Other,11199,Closed,4,3,Wood,Wood,Near,Near
POL1876,PH1876,Home,374515,1980,2070,2022-01-21,2027-09-14,Rebecca Roth,"385 Stephen Drive
Lewisborough, WY 27971",South Kyle,NV,24368,30,71222,697,Multi-Family,449418.0,1918,1964,60.5693155,107.479951,CLA1876,2022-02-11,Weather,5967,Open,4,2,Wood,Brick,Not Near,Not Near
POL1877,PH1877,Home,337915,500,1739,2023-04-24,2026-02-19,Claire Ray,"0595 Jason Ford
Baldwinville, OH 92324",Codyberg,KS,45030,50,45054,600,Multi-Family,405498.0,1243,1999,-49.3725975,168.401967,CLA1877,2026-02-13,Weather,7225,Open,4,1,Tile,Brick,Near,Not Near
POL1878,PH1878,Home,214806,622,1136,2022-07-19,2027-03-07,Robert Higgins,"5225 John Valleys
West Susan, DE 62671",Lake Andrew,TX,88877,57,30000,740,Condo,257767.19999999998,2607,1981,84.6198595,73.676073,CLA1878,2026-05-20,Weather,15987,Closed,5,3,Tile,Steel,Not Near,Near
POL1879,PH1879,Home,117902,1755,765,2020-05-11,2026-01-14,Ronald Anderson,"43272 Hampton Stravenue
Smithmouth, VT 45614",Torresbury,WV,59227,62,77766,689,Multi-Family,141482.4,1637,1953,-59.374756,-162.599883,CLA1879,2021-02-15,Other,8335,Open,4,2,Metal,Concrete,Not Near,Not Near
POL1880,PH1880,Condo,292376,1780,1639,2023-07-14,2026-03-04,Taylor Weaver,"524 James Unions Suite 199
Timothyport, NC 67323",North Scott,OH,80957,49,89060,715,Multi-Family,350851.2,2159,1924,39.217535,-58.528439,CLA1880,2024-09-26,Fire,16327,Closed,3,2,Metal,Steel,Near,Not Near
POL1881,PH1881,Renters,363678,1346,1952,2020-12-20,2023-09-21,Kelly Flores,"171 Justin Ferry
Port Stephanietown, AK 33031",Cunninghamport,MS,19912,34,64498,724,Condo,436413.6,1106,1998,35.0218015,79.683022,CLA1881,2021-06-13,Weather,500,Open,1,2,Metal,Wood,Near,Near
POL1882,PH1882,Renters,405180,1906,2216,2021-10-13,2023-05-06,Francisco Harris,"08863 Michael Squares Suite 892
Jamesshire, MT 41646",Brucefort,GA,66820,37,77094,682,Multi-Family,486216.0,2323,1992,43.556238,85.064018,CLA1882,2022-12-23,Other,8523,Closed,5,2,Metal,Wood,Near,Near
POL1883,PH1883,Condo,300595,1756,1678,2020-04-14,2023-01-03,John Thompson,"60685 William Via
West Amyborough, MS 35540",Dukemouth,IL,24474,70,96735,675,Single Family,360714.0,2135,1932,76.8242185,64.004404,CLA1883,2022-02-12,Theft,12766,Closed,4,1,Wood,Steel,Not Near,Not Near
POL1884,PH1884,Renters,238199,1893,1380,2020-05-07,2025-03-10,Lori Johnson,"5576 Stephanie Street Apt. 254
Sanfordburgh, CT 06130",Angeltown,SD,51672,71,30000,715,Condo,285838.8,2396,2005,63.543249,99.839853,CLA1884,2024-01-03,Other,7580,Closed,5,1,Metal,Steel,Near,Not Near
POL1885,PH1885,Renters,241895,1269,1336,2022-03-24,2028-03-12,William Perry,"PSC 3487, Box 6110
APO AE 62554",North Christopherbury,AZ,45837,41,79658,733,Multi-Family,290274.0,2253,2015,79.8314635,176.572788,CLA1885,2024-01-22,Fire,16800,Open,3,3,Metal,Steel,Near,Near
POL1886,PH1886,Home,343246,1198,1836,2022-10-04,2024-01-01,Theresa Miller,"116 Howard Greens Apt. 569
Port Brentchester, AL 59227",Lopezport,CA,10910,71,107517,683,Multi-Family,411895.2,2178,2016,3.4058155,-123.252934,CLA1886,2023-08-11,Other,4052,Closed,4,2,Asphalt,Wood,Near,Not Near
POL1887,PH1887,Renters,168198,1821,1023,2023-06-08,2026-11-01,Ashley Olson,"2788 Mathis Greens Apt. 467
Lake Parker, MD 16866",Port Michaelshire,RI,48600,59,150181,615,Condo,201837.6,2355,1937,67.022665,-103.090494,CLA1887,2026-06-09,Fire,15625,Closed,4,3,Tile,Concrete,Not Near,Not Near
POL1888,PH1888,Renters,246526,706,1303,2020-12-17,2024-07-28,Levi Cooper,"9388 Terry Center Suite 629
South Charles, MO 87246",Christinemouth,WV,10837,55,39898,671,Single Family,295831.2,2753,1995,-7.464955,23.713835,CLA1888,2023-06-22,Theft,6686,Closed,2,1,Wood,Concrete,Near,Not Near
POL1889,PH1889,Renters,219937,1331,1232,2022-03-12,2025-04-14,Robert Smith,"76296 Jessica Street
Mariaborough, MA 61708",West Lindsaystad,GA,91977,55,80503,650,Multi-Family,263924.39999999997,1730,1922,-26.224406,140.226596,CLA1889,2022-12-04,Weather,12227,Closed,4,1,Metal,Steel,Not Near,Not Near
